RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Sales
1999-12-01,62009,11106,New York,NY,New York,New York,1066,223000.0
2000-01-01,62009,11106,New York,NY,New York,New York,1066,226100.0
2000-02-01,62009,11106,New York,NY,New York,New York,1066,228600.0
2000-03-01,62009,11106,New York,NY,New York,New York,1066,230900.0
2000-04-01,62009,11106,New York,NY,New York,New York,1066,233400.0
2000-05-01,62009,11106,New York,NY,New York,New York,1066,236100.0
2000-06-01,62009,11106,New York,NY,New York,New York,1066,239000.0
2000-07-01,62009,11106,New York,NY,New York,New York,1066,241900.0
2000-08-01,62009,11106,New York,NY,New York,New York,1066,244900.0
2000-09-01,62009,11106,New York,NY,New York,New York,1066,247900.0
2000-10-01,62009,11106,New York,NY,New York,New York,1066,251000.0
2000-11-01,62009,11106,New York,NY,New York,New York,1066,254600.0
2000-12-01,62009,11106,New York,NY,New York,New York,1066,258300.0
2001-01-01,62009,11106,New York,NY,New York,New York,1066,261400.0
2001-02-01,62009,11106,New York,NY,New York,New York,1066,263600.0
2001-03-01,62009,11106,New York,NY,New York,New York,1066,265400.0
2001-04-01,62009,11106,New York,NY,New York,New York,1066,267200.0
2001-05-01,62009,11106,New York,NY,New York,New York,1066,269100.0
2001-06-01,62009,11106,New York,NY,New York,New York,1066,271200.0
2001-07-01,62009,11106,New York,NY,New York,New York,1066,273100.0
2001-08-01,62009,11106,New York,NY,New York,New York,1066,275000.0
2001-09-01,62009,11106,New York,NY,New York,New York,1066,276900.0
2001-10-01,62009,11106,New York,NY,New York,New York,1066,279000.0
2001-11-01,62009,11106,New York,NY,New York,New York,1066,281600.0
2001-12-01,62009,11106,New York,NY,New York,New York,1066,284300.0
2002-01-01,62009,11106,New York,NY,New York,New York,1066,286200.0
2002-02-01,62009,11106,New York,NY,New York,New York,1066,287200.0
2002-03-01,62009,11106,New York,NY,New York,New York,1066,287700.0
2002-04-01,62009,11106,New York,NY,New York,New York,1066,288500.0
2002-05-01,62009,11106,New York,NY,New York,New York,1066,289600.0
2002-06-01,62009,11106,New York,NY,New York,New York,1066,291000.0
2002-07-01,62009,11106,New York,NY,New York,New York,1066,292500.0
2002-08-01,62009,11106,New York,NY,New York,New York,1066,294100.0
2002-09-01,62009,11106,New York,NY,New York,New York,1066,296000.0
2002-10-01,62009,11106,New York,NY,New York,New York,1066,298700.0
2002-11-01,62009,11106,New York,NY,New York,New York,1066,299500.0
2002-12-01,62009,11106,New York,NY,New York,New York,1066,300900.0
2003-01-01,62009,11106,New York,NY,New York,New York,1066,308400.0
2003-02-01,62009,11106,New York,NY,New York,New York,1066,322800.0
2003-03-01,62009,11106,New York,NY,New York,New York,1066,338900.0
2003-04-01,62009,11106,New York,NY,New York,New York,1066,354100.0
2003-05-01,62009,11106,New York,NY,New York,New York,1066,366200.0
2003-06-01,62009,11106,New York,NY,New York,New York,1066,376000.0
2003-07-01,62009,11106,New York,NY,New York,New York,1066,384200.0
2003-08-01,62009,11106,New York,NY,New York,New York,1066,390300.0
2003-09-01,62009,11106,New York,NY,New York,New York,1066,394400.0
2003-10-01,62009,11106,New York,NY,New York,New York,1066,397100.0
2003-11-01,62009,11106,New York,NY,New York,New York,1066,399100.0
2003-12-01,62009,11106,New York,NY,New York,New York,1066,400600.0
2004-01-01,62009,11106,New York,NY,New York,New York,1066,400800.0
2004-02-01,62009,11106,New York,NY,New York,New York,1066,400000.0
2004-03-01,62009,11106,New York,NY,New York,New York,1066,399800.0
2004-04-01,62009,11106,New York,NY,New York,New York,1066,401200.0
2004-05-01,62009,11106,New York,NY,New York,New York,1066,404700.0
2004-06-01,62009,11106,New York,NY,New York,New York,1066,410600.0
2004-07-01,62009,11106,New York,NY,New York,New York,1066,419000.0
2004-08-01,62009,11106,New York,NY,New York,New York,1066,430000.0
2004-09-01,62009,11106,New York,NY,New York,New York,1066,443000.0
2004-10-01,62009,11106,New York,NY,New York,New York,1066,457000.0
2004-11-01,62009,11106,New York,NY,New York,New York,1066,471400.0
2004-12-01,62009,11106,New York,NY,New York,New York,1066,485100.0
2005-01-01,62009,11106,New York,NY,New York,New York,1066,496500.0
2005-02-01,62009,11106,New York,NY,New York,New York,1066,505700.0
2005-03-01,62009,11106,New York,NY,New York,New York,1066,514800.0
2005-04-01,62009,11106,New York,NY,New York,New York,1066,524300.0
2005-05-01,62009,11106,New York,NY,New York,New York,1066,533600.0
2005-06-01,62009,11106,New York,NY,New York,New York,1066,542300.0
2005-07-01,62009,11106,New York,NY,New York,New York,1066,550000.0
2005-08-01,62009,11106,New York,NY,New York,New York,1066,556800.0
2005-09-01,62009,11106,New York,NY,New York,New York,1066,563000.0
2005-10-01,62009,11106,New York,NY,New York,New York,1066,568800.0
2005-11-01,62009,11106,New York,NY,New York,New York,1066,574700.0
2005-12-01,62009,11106,New York,NY,New York,New York,1066,580100.0
2006-01-01,62009,11106,New York,NY,New York,New York,1066,583300.0
2006-02-01,62009,11106,New York,NY,New York,New York,1066,583400.0
2006-03-01,62009,11106,New York,NY,New York,New York,1066,582100.0
2006-04-01,62009,11106,New York,NY,New York,New York,1066,581300.0
2006-05-01,62009,11106,New York,NY,New York,New York,1066,581800.0
2006-06-01,62009,11106,New York,NY,New York,New York,1066,583500.0
2006-07-01,62009,11106,New York,NY,New York,New York,1066,586200.0
2006-08-01,62009,11106,New York,NY,New York,New York,1066,589200.0
2006-09-01,62009,11106,New York,NY,New York,New York,1066,591300.0
2006-10-01,62009,11106,New York,NY,New York,New York,1066,591400.0
2006-11-01,62009,11106,New York,NY,New York,New York,1066,590900.0
2006-12-01,62009,11106,New York,NY,New York,New York,1066,592400.0
2007-01-01,62009,11106,New York,NY,New York,New York,1066,596700.0
2007-02-01,62009,11106,New York,NY,New York,New York,1066,603400.0
2007-03-01,62009,11106,New York,NY,New York,New York,1066,612700.0
2007-04-01,62009,11106,New York,NY,New York,New York,1066,622900.0
2007-05-01,62009,11106,New York,NY,New York,New York,1066,631000.0
2007-06-01,62009,11106,New York,NY,New York,New York,1066,635500.0
2007-07-01,62009,11106,New York,NY,New York,New York,1066,637400.0
2007-08-01,62009,11106,New York,NY,New York,New York,1066,638700.0
2007-09-01,62009,11106,New York,NY,New York,New York,1066,640400.0
2007-10-01,62009,11106,New York,NY,New York,New York,1066,641900.0
2007-11-01,62009,11106,New York,NY,New York,New York,1066,643600.0
2007-12-01,62009,11106,New York,NY,New York,New York,1066,644800.0
2008-01-01,62009,11106,New York,NY,New York,New York,1066,644300.0
2008-02-01,62009,11106,New York,NY,New York,New York,1066,641400.0
2008-03-01,62009,11106,New York,NY,New York,New York,1066,637300.0
2008-04-01,62009,11106,New York,NY,New York,New York,1066,632300.0
2008-05-01,62009,11106,New York,NY,New York,New York,1066,626100.0
2008-06-01,62009,11106,New York,NY,New York,New York,1066,619100.0
2008-07-01,62009,11106,New York,NY,New York,New York,1066,612800.0
2008-08-01,62009,11106,New York,NY,New York,New York,1066,607700.0
2008-09-01,62009,11106,New York,NY,New York,New York,1066,603100.0
2008-10-01,62009,11106,New York,NY,New York,New York,1066,597900.0
2008-11-01,62009,11106,New York,NY,New York,New York,1066,592300.0
2008-12-01,62009,11106,New York,NY,New York,New York,1066,586800.0
2009-01-01,62009,11106,New York,NY,New York,New York,1066,581400.0
2009-02-01,62009,11106,New York,NY,New York,New York,1066,575000.0
2009-03-01,62009,11106,New York,NY,New York,New York,1066,569200.0
2009-04-01,62009,11106,New York,NY,New York,New York,1066,564700.0
2009-05-01,62009,11106,New York,NY,New York,New York,1066,560500.0
2009-06-01,62009,11106,New York,NY,New York,New York,1066,554600.0
2009-07-01,62009,11106,New York,NY,New York,New York,1066,547500.0
2009-08-01,62009,11106,New York,NY,New York,New York,1066,540300.0
2009-09-01,62009,11106,New York,NY,New York,New York,1066,533800.0
2009-10-01,62009,11106,New York,NY,New York,New York,1066,528000.0
2009-11-01,62009,11106,New York,NY,New York,New York,1066,523700.0
2009-12-01,62009,11106,New York,NY,New York,New York,1066,521400.0
2010-01-01,62009,11106,New York,NY,New York,New York,1066,520200.0
2010-02-01,62009,11106,New York,NY,New York,New York,1066,519800.0
2010-03-01,62009,11106,New York,NY,New York,New York,1066,516500.0
2010-04-01,62009,11106,New York,NY,New York,New York,1066,510400.0
2010-05-01,62009,11106,New York,NY,New York,New York,1066,507100.0
2010-06-01,62009,11106,New York,NY,New York,New York,1066,511000.0
2010-07-01,62009,11106,New York,NY,New York,New York,1066,517000.0
2010-08-01,62009,11106,New York,NY,New York,New York,1066,516500.0
2010-09-01,62009,11106,New York,NY,New York,New York,1066,511000.0
2010-10-01,62009,11106,New York,NY,New York,New York,1066,511600.0
2010-11-01,62009,11106,New York,NY,New York,New York,1066,517300.0
2010-12-01,62009,11106,New York,NY,New York,New York,1066,523700.0
2011-01-01,62009,11106,New York,NY,New York,New York,1066,530400.0
2011-02-01,62009,11106,New York,NY,New York,New York,1066,537600.0
2011-03-01,62009,11106,New York,NY,New York,New York,1066,543500.0
2011-04-01,62009,11106,New York,NY,New York,New York,1066,549500.0
2011-05-01,62009,11106,New York,NY,New York,New York,1066,553500.0
2011-06-01,62009,11106,New York,NY,New York,New York,1066,556200.0
2011-07-01,62009,11106,New York,NY,New York,New York,1066,559700.0
2011-08-01,62009,11106,New York,NY,New York,New York,1066,566400.0
2011-09-01,62009,11106,New York,NY,New York,New York,1066,575600.0
2011-10-01,62009,11106,New York,NY,New York,New York,1066,583200.0
2011-11-01,62009,11106,New York,NY,New York,New York,1066,586600.0
2011-12-01,62009,11106,New York,NY,New York,New York,1066,586900.0
2012-01-01,62009,11106,New York,NY,New York,New York,1066,587800.0
2012-02-01,62009,11106,New York,NY,New York,New York,1066,590200.0
2012-03-01,62009,11106,New York,NY,New York,New York,1066,592800.0
2012-04-01,62009,11106,New York,NY,New York,New York,1066,593300.0
2012-05-01,62009,11106,New York,NY,New York,New York,1066,594500.0
2012-06-01,62009,11106,New York,NY,New York,New York,1066,594000.0
2012-07-01,62009,11106,New York,NY,New York,New York,1066,591300.0
2012-08-01,62009,11106,New York,NY,New York,New York,1066,589900.0
2012-09-01,62009,11106,New York,NY,New York,New York,1066,589000.0
2012-10-01,62009,11106,New York,NY,New York,New York,1066,584500.0
2012-11-01,62009,11106,New York,NY,New York,New York,1066,583800.0
2012-12-01,62009,11106,New York,NY,New York,New York,1066,585700.0
2013-01-01,62009,11106,New York,NY,New York,New York,1066,580700.0
2013-02-01,62009,11106,New York,NY,New York,New York,1066,576300.0
2013-03-01,62009,11106,New York,NY,New York,New York,1066,575700.0
2013-04-01,62009,11106,New York,NY,New York,New York,1066,574900.0
2013-05-01,62009,11106,New York,NY,New York,New York,1066,574600.0
2013-06-01,62009,11106,New York,NY,New York,New York,1066,579700.0
2013-07-01,62009,11106,New York,NY,New York,New York,1066,584600.0
2013-08-01,62009,11106,New York,NY,New York,New York,1066,591100.0
2013-09-01,62009,11106,New York,NY,New York,New York,1066,604200.0
2013-10-01,62009,11106,New York,NY,New York,New York,1066,618000.0
2013-11-01,62009,11106,New York,NY,New York,New York,1066,622900.0
2013-12-01,62009,11106,New York,NY,New York,New York,1066,621900.0
2014-01-01,62009,11106,New York,NY,New York,New York,1066,624600.0
2014-02-01,62009,11106,New York,NY,New York,New York,1066,629400.0
2014-03-01,62009,11106,New York,NY,New York,New York,1066,636800.0
2014-04-01,62009,11106,New York,NY,New York,New York,1066,643100.0
2014-05-01,62009,11106,New York,NY,New York,New York,1066,649000.0
2014-06-01,62009,11106,New York,NY,New York,New York,1066,657400.0
2014-07-01,62009,11106,New York,NY,New York,New York,1066,667100.0
2014-08-01,62009,11106,New York,NY,New York,New York,1066,674700.0
2014-09-01,62009,11106,New York,NY,New York,New York,1066,681000.0
2014-10-01,62009,11106,New York,NY,New York,New York,1066,686400.0
2014-11-01,62009,11106,New York,NY,New York,New York,1066,691300.0
2014-12-01,62009,11106,New York,NY,New York,New York,1066,698200.0
2015-01-01,62009,11106,New York,NY,New York,New York,1066,706000.0
2015-02-01,62009,11106,New York,NY,New York,New York,1066,711200.0
2015-03-01,62009,11106,New York,NY,New York,New York,1066,719700.0
2015-04-01,62009,11106,New York,NY,New York,New York,1066,735100.0
2015-05-01,62009,11106,New York,NY,New York,New York,1066,747400.0
2015-06-01,62009,11106,New York,NY,New York,New York,1066,749100.0
2015-07-01,62009,11106,New York,NY,New York,New York,1066,751800.0
2015-08-01,62009,11106,New York,NY,New York,New York,1066,757100.0
2015-09-01,62009,11106,New York,NY,New York,New York,1066,764000.0
2015-10-01,62009,11106,New York,NY,New York,New York,1066,772700.0
2015-11-01,62009,11106,New York,NY,New York,New York,1066,779900.0
2015-12-01,62009,11106,New York,NY,New York,New York,1066,781400.0
2016-01-01,62009,11106,New York,NY,New York,New York,1066,792600.0
2016-02-01,62009,11106,New York,NY,New York,New York,1066,810000.0
2016-03-01,62009,11106,New York,NY,New York,New York,1066,817900.0
2016-04-01,62009,11106,New York,NY,New York,New York,1066,824800.0
2016-05-01,62009,11106,New York,NY,New York,New York,1066,840100.0
2016-06-01,62009,11106,New York,NY,New York,New York,1066,854800.0
2016-07-01,62009,11106,New York,NY,New York,New York,1066,869400.0
2016-08-01,62009,11106,New York,NY,New York,New York,1066,890400.0
2016-09-01,62009,11106,New York,NY,New York,New York,1066,907800.0
2016-10-01,62009,11106,New York,NY,New York,New York,1066,919600.0
2016-11-01,62009,11106,New York,NY,New York,New York,1066,929500.0
2016-12-01,62009,11106,New York,NY,New York,New York,1066,941100.0
2017-01-01,62009,11106,New York,NY,New York,New York,1066,947300.0
2017-02-01,62009,11106,New York,NY,New York,New York,1066,946900.0
2017-03-01,62009,11106,New York,NY,New York,New York,1066,948900.0
2017-04-01,62009,11106,New York,NY,New York,New York,1066,958900.0
2017-05-01,62009,11106,New York,NY,New York,New York,1066,970300.0
2017-06-01,62009,11106,New York,NY,New York,New York,1066,978100.0
2017-07-01,62009,11106,New York,NY,New York,New York,1066,987400.0
2017-08-01,62009,11106,New York,NY,New York,New York,1066,995600.0
2017-09-01,62009,11106,New York,NY,New York,New York,1066,997600.0
2017-10-01,62009,11106,New York,NY,New York,New York,1066,1000800.0
2017-11-01,62009,11106,New York,NY,New York,New York,1066,1017900.0
2017-12-01,62009,11106,New York,NY,New York,New York,1066,1043900.0
2018-01-01,62009,11106,New York,NY,New York,New York,1066,1067100.0
2018-02-01,62009,11106,New York,NY,New York,New York,1066,1079200.0
2018-03-01,62009,11106,New York,NY,New York,New York,1066,1091000.0
2018-04-01,62009,11106,New York,NY,New York,New York,1066,1104300.0
